id,job_id,benefit_name
16349,8671,Flexible Hours
16350,2163,Free Meals
16351,4858,Mental Health Support
16352,16417,Maternity Leave
16353,16522,Free Meals
16354,13794,Paternity Leave
16355,17795,Laptop Provided
16356,10860,Free Meals
16357,16106,Free Meals
16358,5805,Professional Development
16359,11039,Employee Discounts
16360,8354,Laptop Provided
16361,6130,Vision Insurance
16362,9097,Life Insurance
16363,5644,Vision Insurance
16364,7067,Professional Development
16365,3985,Free Parking
16366,18039,Stock Options
16367,14656,Phone Allowance
16368,8594,Vision Insurance
16369,6830,Transportation Allowance
16370,10461,Childcare
16371,18223,Free Meals
16372,1036,Dental Insurance
16373,9642,Stock Options
16374,4847,Childcare
16375,4317,Maternity Leave
16376,9242,Phone Allowance
16377,1249,Phone Allowance
16378,1691,Paternity Leave
16379,12849,Flexible Hours
16380,18490,Career Coaching
16381,19396,Laptop Provided
16382,3666,Employee Discounts
16383,13318,Paid Time Off
16384,8851,Dental Insurance
16385,19304,Paid Time Off
16386,14839,Free Meals
16387,16138,Dental Insurance
16388,3780,Life Insurance
16389,6410,Vision Insurance
16390,4431,Tuition Reimbursement
16391,5551,Wellness Program
16392,1841,Free Parking
16393,14240,Paid Time Off
16394,5170,Childcare
16395,7672,Paid Time Off
16396,13524,Employee Discounts
16397,1698,Maternity Leave
16398,13752,Vision Insurance
16399,19831,Maternity Leave
16400,6509,Professional Development
16401,16184,Free Parking
16402,2016,Phone Allowance
16403,12142,401k
16404,3828,Life Insurance
16405,17517,Life Insurance
16406,18486,Gym Membership
16407,4788,Health Insurance
16408,260,Dental Insurance
16409,12560,Gym Membership
16410,553,Tuition Reimbursement
16411,5242,Health Insurance
16412,17458,Gym Membership
16413,12847,Life Insurance
16414,1865,Paid Time Off
16415,11349,Phone Allowance
16416,16618,Stock Options
16417,19180,Childcare
16418,4882,Tuition Reimbursement
16419,12989,Tuition Reimbursement
16420,8627,Maternity Leave
16421,2578,Tuition Reimbursement
16422,13497,Paid Time Off
16423,6143,Phone Allowance
16424,17594,Professional Development
16425,4553,Stock Options
16426,9686,Remote Work
16427,9054,Stock Options
16428,18481,Maternity Leave
16429,532,Career Coaching
16430,16397,Tuition Reimbursement
16431,5402,Childcare
16432,16751,Professional Development
16433,15552,Maternity Leave
16434,7688,Paternity Leave
16435,8973,Flexible Hours
16436,2306,Stock Options
16437,1606,Employee Discounts
16438,6827,Paternity Leave
16439,11082,Laptop Provided
16440,14683,Paid Time Off
16441,15048,Free Meals
16442,14729,Childcare
16443,16257,Free Parking
16444,18437,Wellness Program
16445,1786,Gym Membership
16446,2771,Career Coaching
16447,12460,Gym Membership
16448,7766,Gym Membership
16449,10400,Flexible Hours
16450,369,Childcare
16451,14667,Remote Work
16452,5459,Free Parking
16453,12532,Dental Insurance
16454,1704,Remote Work
16455,290,Phone Allowance
16456,17270,Paternity Leave
16457,13009,Childcare
16458,8288,Vision Insurance
16459,19236,Laptop Provided
16460,3442,Dental Insurance
16461,8920,Dental Insurance
16462,10712,Health Insurance
16463,6429,Flexible Hours
16464,12982,Employee Discounts
16465,7665,Health Insurance
16466,6716,Career Coaching
16467,4155,Stock Options
16468,15402,Flexible Hours
16469,19486,Laptop Provided
16470,1848,Dental Insurance
16471,2305,Health Insurance
16472,5227,Maternity Leave
16473,5510,Phone Allowance
16474,11105,Flexible Hours
16475,10687,Health Insurance
16476,15934,401k
16477,16690,Professional Development
16478,16507,Career Coaching
16479,2658,Mental Health Support
16480,14693,Paternity Leave
16481,6766,Gym Membership
16482,2878,Stock Options
16483,18246,Health Insurance
16484,7893,Employee Discounts
16485,18706,Professional Development
16486,18267,Free Meals
16487,16870,Tuition Reimbursement
16488,16860,Tuition Reimbursement
16489,9527,Mental Health Support
16490,3874,Free Meals
16491,15382,Employee Discounts
16492,12540,Gym Membership
16493,9966,Free Meals
16494,7944,Professional Development
16495,17350,Gym Membership
16496,17097,Dental Insurance
16497,16781,Dental Insurance
16498,1459,Health Insurance
16499,3626,Stock Options
16500,7771,Paid Time Off
16501,9069,Transportation Allowance
16502,300,Career Coaching
16503,14804,Paid Time Off
16504,11681,Free Parking
16505,17940,401k
16506,13815,Mental Health Support
16507,12195,Wellness Program
16508,4460,Life Insurance
16509,8722,Remote Work
16510,9891,Free Meals
16511,15749,Health Insurance
16512,17274,Gym Membership
16513,9798,Maternity Leave
16514,18859,Career Coaching
16515,16046,Tuition Reimbursement
16516,15973,Maternity Leave
16517,17165,Employee Discounts
16518,5298,Wellness Program
16519,9626,Gym Membership
16520,11459,Employee Discounts
16521,11303,Free Parking
16522,15153,Maternity Leave
16523,2418,Laptop Provided
16524,12691,Laptop Provided
16525,1395,Laptop Provided
16526,17983,Career Coaching
16527,13162,Phone Allowance
16528,7995,Free Meals
16529,4099,Career Coaching
16530,2830,Transportation Allowance
16531,295,Vision Insurance
16532,14796,Health Insurance
16533,12550,401k
16534,18041,Employee Discounts
16535,11844,Free Meals
16536,8687,Childcare
16537,13582,Stock Options
16538,9867,Phone Allowance
16539,11995,Paternity Leave
16540,8402,Dental Insurance
16541,12054,Paid Time Off
16542,5707,Mental Health Support
16543,5187,Wellness Program
16544,9441,Vision Insurance
16545,7846,Health Insurance
16546,9656,Wellness Program
16547,6143,Gym Membership
16548,5033,Gym Membership
16549,8615,401k
16550,12066,Remote Work
16551,7218,Stock Options
16552,15162,Childcare
16553,650,Remote Work
16554,19867,Health Insurance
16555,1109,Paternity Leave
16556,13492,Wellness Program
16557,18176,Wellness Program
16558,141,Dental Insurance
16559,14123,Paid Time Off
16560,5804,Tuition Reimbursement
16561,2283,Childcare
16562,6302,Stock Options
16563,6669,Career Coaching
16564,12885,Vision Insurance
16565,6302,Remote Work
16566,10197,Paid Time Off
16567,16224,Vision Insurance
16568,18333,Life Insurance
16569,12350,401k
16570,16408,Transportation Allowance
16571,19191,Phone Allowance
16572,6405,401k
16573,13939,Maternity Leave
16574,10725,Vision Insurance
16575,11536,Professional Development
16576,4791,Professional Development
16577,12195,Free Parking
16578,11441,Flexible Hours
16579,18404,Transportation Allowance
16580,14318,Childcare
16581,11643,Laptop Provided
16582,2445,Life Insurance
16583,9765,Health Insurance
16584,2061,Free Meals
16585,753,Childcare
16586,13115,Tuition Reimbursement
16587,4282,Childcare
16588,6539,Flexible Hours
16589,10808,Paid Time Off
16590,19742,Tuition Reimbursement
16591,1597,Mental Health Support
16592,7,Dental Insurance
16593,3780,Career Coaching
16594,19612,Wellness Program
16595,2542,Paternity Leave
16596,17058,401k
16597,14640,Paid Time Off
16598,8350,Employee Discounts
16599,17166,Flexible Hours
16600,15143,Flexible Hours
16601,11841,Wellness Program
16602,15956,Free Meals
16603,748,Maternity Leave
16604,11015,Free Parking
16605,3188,Wellness Program
16606,129,Mental Health Support
16607,2896,Life Insurance
16608,17639,Vision Insurance
16609,4331,Paid Time Off
16610,5918,Stock Options
16611,18816,Paternity Leave
16612,1508,Professional Development
16613,4503,Laptop Provided
16614,16592,Stock Options
16615,5486,Vision Insurance
16616,12841,Phone Allowance
16617,14057,Employee Discounts
16618,10193,Paternity Leave
16619,2579,Tuition Reimbursement
16620,971,Transportation Allowance
16621,7255,Tuition Reimbursement
16622,19274,Free Parking
16623,8642,Maternity Leave
16624,2599,Flexible Hours
16625,13928,Childcare
16626,9500,Dental Insurance
16627,5037,Dental Insurance
16628,3894,Free Parking
16629,6696,Transportation Allowance
16630,15708,Laptop Provided
16631,11053,Free Meals
16632,6598,Laptop Provided
16633,9679,Maternity Leave
16634,7807,Free Parking
16635,14677,Remote Work
16636,16252,Flexible Hours
16637,17260,Employee Discounts
16638,7078,Paternity Leave
16639,15142,Professional Development
16640,11581,Wellness Program
16641,4050,Gym Membership
16642,1278,Paid Time Off
16643,83,401k
16644,16997,Free Parking
16645,13195,Free Meals
16646,8401,Wellness Program
16647,9625,401k
16648,9934,Vision Insurance
16649,17749,Life Insurance
16650,14900,Laptop Provided
16651,15424,Employee Discounts
16652,16396,Tuition Reimbursement
16653,12371,Paid Time Off
16654,12315,Health Insurance
16655,19585,Tuition Reimbursement
16656,7275,Vision Insurance
16657,14500,Professional Development
16658,14017,Health Insurance
16659,14964,Maternity Leave
16660,10527,Wellness Program
16661,39,Career Coaching
16662,2741,Stock Options
16663,1620,Employee Discounts
16664,9898,Employee Discounts
16665,13636,Maternity Leave
16666,11958,Free Meals
16667,14609,Phone Allowance
16668,7178,Professional Development
16669,6241,Paternity Leave
16670,11592,Paid Time Off
16671,7933,Professional Development
16672,19099,Professional Development
16673,2016,Career Coaching
16674,6926,Flexible Hours
16675,5012,Childcare
16676,7993,Vision Insurance
16677,10013,Vision Insurance
16678,4377,Gym Membership
16679,18090,Free Parking
16680,17408,Mental Health Support
16681,6363,Employee Discounts
16682,12716,Flexible Hours
16683,11644,Childcare
16684,19846,Wellness Program
16685,16730,Flexible Hours
16686,1852,Remote Work
16687,17802,Professional Development
16688,11217,Remote Work
16689,18563,Remote Work
16690,2567,Career Coaching
16691,17099,Tuition Reimbursement
16692,6040,Transportation Allowance
16693,14714,Transportation Allowance
16694,10512,Mental Health Support
16695,3930,Professional Development
16696,15773,Vision Insurance
16697,6186,Free Meals
16698,12054,Laptop Provided
16699,8814,Tuition Reimbursement
16700,1131,Stock Options
16701,13698,Dental Insurance
16702,13490,Transportation Allowance
16703,15970,Transportation Allowance
16704,6683,Career Coaching
16705,1464,Paid Time Off
16706,4994,Employee Discounts
16707,4048,Remote Work
16708,13727,Career Coaching
16709,8575,Remote Work
16710,12789,Vision Insurance
16711,12007,Laptop Provided
16712,8750,Free Parking
16713,4002,Tuition Reimbursement
16714,11815,Health Insurance
16715,11807,Maternity Leave
16716,7150,Wellness Program
16717,4008,Professional Development
16718,2704,Employee Discounts
16719,15402,Stock Options
16720,14585,Dental Insurance
16721,17172,Life Insurance
16722,17249,Laptop Provided
16723,7783,Professional Development
16724,18549,Paid Time Off
16725,8521,Phone Allowance
16726,12564,Gym Membership
16727,5747,Paid Time Off
16728,6503,Dental Insurance
16729,3706,Remote Work
16730,14998,Flexible Hours
16731,13401,Mental Health Support
16732,5987,Free Parking
16733,5504,Mental Health Support
16734,449,Stock Options
16735,11558,Childcare
16736,5304,Flexible Hours
16737,8748,Gym Membership
16738,4431,401k
16739,13462,Maternity Leave
16740,3848,Childcare
16741,9905,Maternity Leave
16742,10231,Paternity Leave
16743,10529,Laptop Provided
16744,17862,Vision Insurance
16745,19269,Employee Discounts
16746,7916,Transportation Allowance
16747,14595,Free Parking
16748,14089,Mental Health Support
16749,18347,Wellness Program
16750,5314,Health Insurance
16751,8435,Mental Health Support
16752,17294,Transportation Allowance
16753,8136,401k
16754,17084,Mental Health Support
16755,16596,Remote Work
16756,15944,Vision Insurance
16757,7250,Phone Allowance
16758,18806,Career Coaching
16759,10011,Phone Allowance
16760,18304,Tuition Reimbursement
16761,8615,Free Parking
16762,15247,Dental Insurance
16763,15077,Wellness Program
16764,16873,Employee Discounts
16765,18789,Phone Allowance
16766,6900,Maternity Leave
16767,6496,Free Meals
16768,13463,Dental Insurance
16769,18365,Mental Health Support
16770,3307,Transportation Allowance
16771,13912,Health Insurance
16772,6365,Maternity Leave
16773,11724,Gym Membership
16774,9589,Life Insurance
16775,6800,Tuition Reimbursement
16776,1791,Transportation Allowance
16777,13435,Phone Allowance
16778,10821,Life Insurance
16779,5700,Mental Health Support
16780,19091,Tuition Reimbursement
16781,2405,Maternity Leave
16782,3202,Transportation Allowance
16783,18624,Employee Discounts
16784,4773,Paid Time Off
16785,15520,Mental Health Support
16786,18336,Transportation Allowance
16787,13871,401k
16788,2147,Childcare
16789,1008,Employee Discounts
16790,16776,Life Insurance
16791,16704,Life Insurance
16792,13334,Transportation Allowance
16793,1543,Maternity Leave
16794,8349,Remote Work
16795,6605,Maternity Leave
16796,13987,Maternity Leave
16797,9113,Flexible Hours
16798,1502,Remote Work
16799,2797,Employee Discounts
16800,11858,Stock Options
16801,13112,Flexible Hours
16802,3586,Childcare
16803,15931,Maternity Leave
16804,8628,Phone Allowance
16805,2443,Paternity Leave
16806,14676,Paternity Leave
16807,2435,Dental Insurance
16808,3227,Maternity Leave
16809,16962,Paternity Leave
16810,19951,Career Coaching
16811,13806,Childcare
16812,4727,Mental Health Support
16813,3950,Maternity Leave
16814,19983,Professional Development
16815,14873,Laptop Provided
16816,7731,Life Insurance
16817,8114,Life Insurance
16818,897,Laptop Provided
16819,4708,Dental Insurance
16820,19216,Professional Development
16821,9613,Laptop Provided
16822,12559,Free Parking
16823,7495,Dental Insurance
16824,9995,Stock Options
16825,13992,Laptop Provided
16826,7067,Mental Health Support
16827,13460,Free Parking
16828,9012,Health Insurance
16829,4159,Employee Discounts
16830,2614,Wellness Program
16831,577,Career Coaching
16832,15920,Professional Development
16833,1849,Health Insurance
16834,14381,Professional Development
16835,693,Phone Allowance
16836,14729,Flexible Hours
16837,9411,Free Parking
16838,14072,Stock Options
16839,18252,Laptop Provided
16840,16365,Stock Options
16841,10029,Vision Insurance
16842,11217,Vision Insurance
16843,11831,Remote Work
16844,3355,Childcare
16845,11309,Paternity Leave
16846,6429,Life Insurance
16847,970,Remote Work
16848,5417,Professional Development
16849,5305,Childcare
16850,2095,Laptop Provided
16851,16762,Stock Options
16852,7540,Stock Options
16853,18200,Laptop Provided
16854,18452,Free Meals
16855,3879,Free Meals
16856,5961,Maternity Leave
16857,19738,Career Coaching
16858,15533,Life Insurance
16859,5227,Transportation Allowance
16860,19670,Career Coaching
16861,16720,Dental Insurance
16862,1240,Laptop Provided
16863,1194,Vision Insurance
16864,19791,Phone Allowance
16865,10202,Tuition Reimbursement
16866,12239,Dental Insurance
16867,18861,Paternity Leave
16868,11110,Free Meals
16869,4996,Dental Insurance
16870,8999,Paternity Leave
16871,1401,Vision Insurance
16872,13505,Maternity Leave
16873,7646,Professional Development
16874,15285,Childcare
16875,6166,Professional Development
16876,13922,Remote Work
16877,15392,Health Insurance
16878,12932,Free Meals
16879,11010,Career Coaching
16880,17112,Free Parking
16881,6895,Maternity Leave
16882,15564,Dental Insurance
16883,11615,Employee Discounts
16884,9437,Free Parking
16885,6839,Free Parking
16886,12041,Free Parking
16887,4605,Transportation Allowance
16888,4766,Career Coaching
16889,15162,Vision Insurance
16890,8412,Maternity Leave
16891,983,Health Insurance
16892,366,Vision Insurance
16893,7603,Paternity Leave
16894,18580,Vision Insurance
16895,2996,Tuition Reimbursement
16896,647,Career Coaching
16897,15839,Life Insurance
16898,5371,Free Parking
16899,16157,Free Parking
16900,419,Free Parking
16901,19163,Phone Allowance
16902,18334,Mental Health Support
16903,9281,Paternity Leave
16904,16254,Mental Health Support
16905,2716,401k
16906,1597,Paternity Leave
16907,7728,Tuition Reimbursement
16908,10799,Transportation Allowance
16909,11789,Career Coaching
