id,company_id,review_title,review_rating,review_date
10293,463,Remote-friendly,3.7,2024-05-12 14:08:53
10294,1217,Excellent benefits,2.6,2024-08-06 14:08:53
10295,1760,Flexible working hours,1.4,2025-04-01 14:08:53
10296,1004,Remote-friendly,3.9,2024-12-24 14:08:53
10297,933,Supportive team,3.3,2023-02-22 14:08:53
10298,1224,Excellent benefits,4.2,2023-11-26 14:08:53
10299,605,Fast-paced environment,4.7,2023-12-18 14:08:53
10300,622,Supportive team,3.9,2024-03-16 14:08:53
10301,513,Limited growth,4.7,2023-03-15 14:08:53
10302,255,Fast-paced environment,4.3,2024-10-09 14:08:53
10303,523,Career growth opportunities,2.0,2022-11-18 14:08:53
10304,865,Limited growth,2.7,2023-03-10 14:08:53
10305,1548,Remote-friendly,3.2,2022-12-05 14:08:53
10306,1002,Flexible working hours,4.2,2025-04-18 14:08:53
10307,1620,Great place to work,4.5,2023-04-12 14:08:53
10308,1013,Limited growth,2.5,2025-07-30 14:08:53
10309,457,Flexible working hours,4.7,2025-07-30 14:08:53
10310,930,High stress environment,2.0,2023-09-23 14:08:53
10311,1319,Learning opportunities,1.7,2025-06-26 14:08:53
10312,1188,Amazing company culture,4.1,2025-10-29 14:08:53
10313,1698,Strong leadership,2.9,2023-12-19 14:08:53
10314,1628,Fast-paced environment,4.4,2025-05-29 14:08:53
10315,376,Remote-friendly,3.5,2024-07-12 14:08:53
10316,1574,Limited growth,4.5,2024-07-03 14:08:53
10317,1307,Great place to work,4.2,2024-10-24 14:08:53
10318,1845,Supportive team,2.0,2025-05-18 14:08:53
10319,1667,Toxic workplace,1.9,2023-12-26 14:08:53
10320,1223,Career growth opportunities,3.0,2023-01-10 14:08:53
10321,699,High stress environment,2.3,2023-08-04 14:08:53
10322,1364,Underpaid position,3.1,2022-11-22 14:08:53
10323,327,Limited growth,2.1,2023-12-07 14:08:53
10324,480,Underpaid position,4.0,2024-08-16 14:08:53
10325,100,Competitive salary,3.5,2025-03-28 14:08:53
10326,1165,Competitive salary,4.7,2025-06-22 14:08:53
10327,1433,Amazing company culture,1.3,2024-05-14 14:08:53
10328,312,Strong leadership,2.9,2024-12-30 14:08:53
10329,1222,Excellent benefits,1.6,2024-11-28 14:08:53
10330,854,Supportive team,3.0,2023-11-21 14:08:53
10331,77,Great place to work,1.2,2024-02-13 14:08:53
10332,683,High stress environment,4.9,2024-07-24 14:08:53
10333,1890,Poor management,1.2,2024-03-28 14:08:53
10334,378,Challenging projects,1.3,2022-11-23 14:08:53
10335,1521,Remote-friendly,2.8,2025-06-28 14:08:53
10336,226,Remote-friendly,1.4,2023-07-17 14:08:53
10337,949,Learning opportunities,1.5,2025-09-01 14:08:53
10338,1927,Flexible working hours,2.8,2024-10-09 14:08:53
10339,770,Challenging projects,4.0,2023-06-08 14:08:53
10340,431,Competitive salary,2.3,2025-07-03 14:08:53
10341,1204,High stress environment,2.3,2023-08-09 14:08:53
10342,1231,Strong leadership,2.1,2023-02-27 14:08:53
10343,1912,Supportive team,3.5,2023-02-20 14:08:53
10344,1400,High stress environment,3.5,2025-08-09 14:08:53
10345,747,Flexible working hours,2.3,2023-07-12 14:08:53
10346,65,Underpaid position,1.5,2025-02-24 14:08:53
10347,567,Fast-paced environment,1.8,2025-06-23 14:08:53
10348,1075,Amazing colleagues,4.3,2024-08-25 14:08:53
10349,1489,Challenging projects,1.9,2025-10-22 14:08:53
10350,848,Innovative environment,3.2,2025-08-09 14:08:53
10351,1382,Innovative environment,4.3,2023-08-25 14:08:53
10352,1004,Poor management,2.1,2022-11-30 14:08:53
10353,1865,Poor management,3.9,2024-07-24 14:08:53
10354,762,Learning opportunities,4.8,2024-06-23 14:08:53
10355,954,Toxic workplace,2.7,2025-09-16 14:08:53
10356,1774,Amazing colleagues,1.6,2023-07-01 14:08:53
10357,1332,Challenging projects,3.0,2025-04-03 14:08:53
10358,924,High stress environment,5.0,2023-04-28 14:08:53
10359,226,Limited growth,3.7,2025-11-07 14:08:53
10360,1583,Excellent benefits,3.5,2024-02-19 14:08:53
10361,1428,Strong leadership,4.0,2024-01-31 14:08:53
10362,31,Strong leadership,2.7,2023-04-16 14:08:53
10363,1709,Supportive team,2.4,2024-11-03 14:08:53
10364,105,Learning opportunities,2.9,2024-01-20 14:08:53
10365,1992,Underpaid position,2.0,2024-07-30 14:08:53
10366,386,Challenging projects,2.9,2025-05-06 14:08:53
10367,300,Strong leadership,4.6,2024-06-13 14:08:53
10368,1388,Competitive salary,2.6,2023-12-25 14:08:53
10369,1406,Competitive salary,4.6,2023-12-18 14:08:53
10370,700,Great place to work,3.1,2023-05-18 14:08:53
10371,1552,Learning opportunities,2.9,2025-04-23 14:08:53
10372,1800,Poor management,2.6,2025-01-06 14:08:53
10373,1045,Flexible working hours,2.4,2025-03-17 14:08:53
10374,650,Career growth opportunities,4.4,2024-01-22 14:08:53
10375,1012,Supportive team,3.6,2025-06-28 14:08:53
10376,1315,Amazing colleagues,3.2,2023-03-08 14:08:53
10377,1650,Innovative environment,4.8,2025-11-13 14:08:53
10378,172,Innovative environment,4.4,2025-09-25 14:08:53
10379,1465,Amazing colleagues,1.6,2024-06-29 14:08:53
10380,1240,Challenging projects,3.6,2025-03-25 14:08:53
10381,613,Excellent benefits,3.8,2024-08-30 14:08:53
10382,1956,Underpaid position,2.2,2024-08-30 14:08:53
10383,1411,Strong leadership,4.8,2024-10-16 14:08:53
10384,1383,Strong leadership,3.4,2023-02-09 14:08:53
10385,1752,High stress environment,3.5,2022-12-03 14:08:53
10386,1316,Challenging projects,4.4,2023-10-23 14:08:53
10387,870,Good work-life balance,4.6,2024-09-06 14:08:53
10388,517,Great place to work,1.2,2025-10-24 14:08:53
10389,1668,Amazing company culture,1.1,2024-10-04 14:08:53
10390,1429,Learning opportunities,1.9,2024-08-26 14:08:53
10391,1540,Career growth opportunities,2.4,2025-01-24 14:08:53
10392,1225,High stress environment,1.8,2024-05-28 14:08:53
10393,772,Underpaid position,4.2,2025-10-20 14:08:53
10394,1464,Fast-paced environment,2.9,2023-05-20 14:08:53
10395,682,Strong leadership,4.2,2023-06-23 14:08:53
10396,1855,Great place to work,2.0,2024-10-24 14:08:53
10397,1468,Career growth opportunities,1.8,2024-04-19 14:08:53
10398,1583,Supportive team,4.5,2023-01-31 14:08:53
10399,445,Excellent benefits,3.9,2023-04-25 14:08:53
10400,1210,Good work-life balance,4.2,2025-03-21 14:08:53
10401,496,High stress environment,3.0,2025-04-24 14:08:53
10402,343,Flexible working hours,1.2,2024-06-11 14:08:53
10403,560,Flexible working hours,1.8,2025-04-18 14:08:53
10404,728,Supportive team,2.0,2025-03-21 14:08:53
10405,1021,Excellent benefits,4.4,2024-07-31 14:08:53
10406,683,Learning opportunities,1.9,2023-10-30 14:08:53
10407,1970,Good work-life balance,3.1,2023-10-26 14:08:53
10408,1752,Challenging projects,3.0,2024-03-18 14:08:53
10409,1261,High stress environment,4.2,2023-02-26 14:08:53
10410,905,Amazing colleagues,1.5,2025-10-03 14:08:53
10411,1266,Limited growth,3.4,2023-03-22 14:08:53
10412,403,Flexible working hours,2.6,2024-08-06 14:08:53
10413,1426,Good work-life balance,4.0,2025-01-19 14:08:53
10414,912,Fast-paced environment,1.0,2025-08-24 14:08:53
10415,1085,Challenging projects,2.0,2024-08-01 14:08:53
10416,702,Excellent benefits,3.8,2023-08-06 14:08:53
10417,1000,Toxic workplace,4.8,2025-05-19 14:08:53
10418,168,Flexible working hours,2.2,2023-03-07 14:08:53
10419,231,Remote-friendly,2.6,2024-12-07 14:08:53
10420,14,Competitive salary,3.3,2023-12-08 14:08:53
10421,510,Challenging projects,4.6,2024-07-16 14:08:53
10422,699,Flexible working hours,1.6,2024-01-12 14:08:53
10423,1648,Amazing colleagues,1.3,2023-09-23 14:08:53
10424,1921,Innovative environment,2.3,2023-09-12 14:08:53
10425,1354,Fast-paced environment,3.7,2024-08-07 14:08:53
10426,1189,Amazing company culture,2.0,2024-12-14 14:08:53
10427,764,Poor management,2.9,2023-10-23 14:08:53
10428,913,Supportive team,4.4,2024-03-05 14:08:53
10429,1328,Underpaid position,3.0,2023-11-14 14:08:53
10430,509,High stress environment,4.2,2025-10-07 14:08:53
10431,1228,Supportive team,4.4,2025-11-05 14:08:53
10432,340,Competitive salary,1.1,2024-06-26 14:08:53
10433,70,Amazing colleagues,4.0,2024-09-03 14:08:53
10434,1846,Strong leadership,1.6,2025-08-31 14:08:53
10435,290,Amazing colleagues,4.4,2023-07-13 14:08:53
10436,1074,High stress environment,2.4,2024-04-19 14:08:53
10437,825,Remote-friendly,3.3,2024-06-05 14:08:53
10438,1657,Toxic workplace,1.7,2024-04-16 14:08:53
10439,836,Toxic workplace,2.1,2024-02-24 14:08:53
10440,495,Supportive team,3.1,2022-12-18 14:08:53
10441,1556,Fast-paced environment,2.7,2023-04-04 14:08:53
10442,478,Excellent benefits,1.1,2024-11-05 14:08:53
10443,249,Remote-friendly,4.6,2024-05-03 14:08:53
10444,1878,Challenging projects,3.3,2024-04-09 14:08:53
10445,1404,Strong leadership,1.6,2024-02-02 14:08:53
10446,1610,Innovative environment,3.0,2022-12-30 14:08:53
10447,125,Poor management,2.8,2024-09-01 14:08:53
10448,1474,Strong leadership,2.4,2024-02-01 14:08:53
10449,512,Amazing company culture,2.0,2023-01-07 14:08:53
10450,16,Innovative environment,3.6,2023-05-04 14:08:53
10451,875,Competitive salary,2.7,2023-03-06 14:08:53
10452,456,Career growth opportunities,1.6,2025-05-20 14:08:53
10453,455,Great place to work,2.6,2025-02-25 14:08:53
10454,204,Learning opportunities,3.8,2023-07-03 14:08:53
10455,272,Poor management,1.0,2023-10-07 14:08:53
10456,955,Poor management,1.7,2024-07-28 14:08:53
10457,1734,Amazing colleagues,1.5,2024-07-24 14:08:53
10458,945,Amazing company culture,1.6,2024-06-08 14:08:53
10459,133,Strong leadership,3.6,2025-10-27 14:08:53
10460,956,Competitive salary,3.8,2025-02-01 14:08:53
10461,115,Fast-paced environment,3.7,2025-01-05 14:08:53
10462,791,High stress environment,5.0,2023-12-12 14:08:53
10463,28,Fast-paced environment,3.4,2023-10-10 14:08:53
10464,594,Amazing company culture,2.3,2023-02-12 14:08:53
10465,717,Good work-life balance,2.7,2023-09-02 14:08:53
10466,621,Remote-friendly,3.3,2024-10-13 14:08:53
10467,547,Flexible working hours,3.9,2023-12-23 14:08:53
10468,124,Toxic workplace,3.7,2024-04-21 14:08:53
10469,14,Flexible working hours,3.2,2024-02-17 14:08:53
10470,1509,Supportive team,2.1,2024-08-01 14:08:53
10471,385,Toxic workplace,1.3,2023-10-04 14:08:53
10472,1418,Flexible working hours,2.3,2024-02-18 14:08:53
10473,1027,Remote-friendly,3.4,2023-11-08 14:08:53
10474,278,Poor management,3.5,2024-07-02 14:08:53
10475,442,Amazing company culture,1.8,2022-12-24 14:08:53
10476,1084,Flexible working hours,1.2,2022-11-19 14:08:53
10477,658,Limited growth,3.0,2025-09-18 14:08:53
10478,1324,Underpaid position,3.1,2024-12-05 14:08:53
10479,1835,Amazing colleagues,3.9,2024-11-24 14:08:53
10480,1665,Underpaid position,2.6,2024-04-27 14:08:53
10481,978,Amazing company culture,2.4,2024-01-04 14:08:53
10482,1002,Amazing company culture,3.6,2024-09-29 14:08:53
10483,1734,Limited growth,1.3,2023-06-08 14:08:53
10484,347,Toxic workplace,2.0,2023-08-26 14:08:53
10485,98,Amazing colleagues,2.9,2023-07-12 14:08:53
10486,506,Supportive team,2.2,2023-12-31 14:08:53
10487,215,Excellent benefits,5.0,2023-07-26 14:08:53
10488,1044,Great place to work,3.1,2023-01-25 14:08:53
10489,43,Flexible working hours,3.7,2024-08-23 14:08:53
10490,631,Excellent benefits,1.2,2025-09-13 14:08:53
10491,179,Poor management,2.0,2024-08-31 14:08:53
10492,1772,Remote-friendly,2.0,2023-03-05 14:08:53
10493,171,Supportive team,1.7,2025-06-07 14:08:53
10494,1266,Strong leadership,3.7,2024-08-20 14:08:53
10495,198,Competitive salary,4.3,2025-02-12 14:08:53
10496,294,Limited growth,2.7,2024-08-08 14:08:53
10497,1122,Excellent benefits,1.7,2024-01-05 14:08:53
10498,1208,Fast-paced environment,3.0,2024-10-15 14:08:53
10499,573,Strong leadership,1.8,2025-05-21 14:08:53
10500,1537,Challenging projects,4.1,2023-04-01 14:08:53
10501,1080,Excellent benefits,3.8,2025-02-23 14:08:53
10502,467,Flexible working hours,4.2,2022-12-03 14:08:53
10503,1741,Competitive salary,1.4,2024-01-14 14:08:53
10504,744,Innovative environment,3.0,2023-10-14 14:08:53
10505,583,High stress environment,2.0,2024-06-11 14:08:53
10506,683,Supportive team,2.1,2025-11-11 14:08:53
10507,564,Challenging projects,3.3,2025-06-05 14:08:53
10508,1014,Challenging projects,2.5,2023-10-31 14:08:53
10509,1606,Excellent benefits,1.8,2022-11-17 14:08:53
10510,24,Excellent benefits,4.1,2025-05-18 14:08:53
10511,382,Toxic workplace,1.3,2024-04-26 14:08:53
10512,978,Excellent benefits,4.0,2025-08-10 14:08:53
10513,439,Amazing colleagues,2.8,2025-02-23 14:08:53
10514,284,Great place to work,4.1,2025-10-07 14:08:53
10515,1548,Remote-friendly,1.5,2025-03-29 14:08:53
10516,1643,Toxic workplace,2.4,2025-02-19 14:08:53
10517,809,Competitive salary,3.6,2024-06-11 14:08:53
10518,865,Great place to work,1.2,2023-11-22 14:08:53
10519,387,Career growth opportunities,3.2,2023-04-03 14:08:53
10520,1885,Excellent benefits,2.0,2025-04-20 14:08:53
10521,1843,Limited growth,2.9,2023-09-10 14:08:53
10522,1515,Supportive team,3.0,2022-12-15 14:08:53
10523,364,Career growth opportunities,2.0,2023-11-28 14:08:53
10524,461,Underpaid position,3.8,2024-10-02 14:08:53
10525,1571,Remote-friendly,3.0,2023-01-17 14:08:53
10526,1349,High stress environment,4.2,2023-05-31 14:08:53
10527,537,Supportive team,4.5,2023-01-12 14:08:53
10528,900,Career growth opportunities,2.2,2024-10-21 14:08:53
10529,696,Poor management,3.6,2025-07-04 14:08:53
10530,925,Remote-friendly,3.6,2024-11-20 14:08:53
10531,823,Remote-friendly,4.9,2023-08-22 14:08:53
10532,850,Underpaid position,4.1,2025-08-12 14:08:53
10533,1845,High stress environment,2.2,2023-07-16 14:08:53
10534,1027,Amazing colleagues,3.4,2024-04-05 14:08:53
10535,28,Supportive team,1.8,2025-10-16 14:08:53
10536,726,Underpaid position,3.1,2024-05-14 14:08:53
10537,5,Limited growth,3.6,2023-04-09 14:08:53
10538,1843,Remote-friendly,1.1,2023-02-08 14:08:53
10539,1682,Excellent benefits,2.1,2023-11-21 14:08:53
10540,1512,Poor management,1.8,2025-08-27 14:08:53
10541,220,Excellent benefits,4.6,2023-02-13 14:08:53
10542,962,Excellent benefits,2.0,2023-07-24 14:08:53
10543,1585,Limited growth,5.0,2023-02-17 14:08:53
10544,1006,Fast-paced environment,3.3,2024-02-27 14:08:53
10545,1590,Amazing colleagues,3.4,2022-11-19 14:08:53
10546,1346,Toxic workplace,3.7,2023-07-10 14:08:53
10547,835,Flexible working hours,2.1,2024-12-25 14:08:53
10548,1126,Competitive salary,2.4,2023-01-20 14:08:53
10549,850,Limited growth,4.2,2024-03-01 14:08:53
10550,1749,Innovative environment,1.5,2024-08-16 14:08:53
10551,42,Challenging projects,1.4,2024-10-09 14:08:53
10552,459,Challenging projects,2.8,2024-12-17 14:08:53
10553,596,Supportive team,3.9,2022-12-25 14:08:53
10554,747,Supportive team,1.5,2023-07-02 14:08:53
10555,1654,Good work-life balance,1.6,2023-11-08 14:08:53
10556,1257,Limited growth,1.5,2023-01-25 14:08:53
10557,772,Competitive salary,4.4,2023-07-05 14:08:53
10558,598,Amazing company culture,1.2,2024-09-17 14:08:53
10559,686,High stress environment,2.2,2024-02-29 14:08:53
10560,349,Flexible working hours,1.8,2024-01-14 14:08:53
10561,28,Innovative environment,3.5,2024-08-01 14:08:53
10562,464,Amazing company culture,2.5,2024-09-02 14:08:53
10563,697,High stress environment,4.7,2025-01-24 14:08:53
10564,249,Strong leadership,4.3,2025-08-06 14:08:53
10565,114,Remote-friendly,4.4,2023-03-13 14:08:53
10566,607,Strong leadership,1.9,2023-07-13 14:08:53
10567,800,High stress environment,4.1,2023-08-07 14:08:53
10568,1532,Excellent benefits,4.5,2022-12-27 14:08:53
10569,1277,Challenging projects,3.6,2025-03-06 14:08:53
10570,1296,High stress environment,4.4,2025-09-03 14:08:53
10571,1854,Amazing colleagues,1.5,2023-08-07 14:08:53
10572,981,Good work-life balance,3.8,2025-05-28 14:08:53
10573,1106,Fast-paced environment,2.5,2023-08-22 14:08:53
10574,253,Career growth opportunities,1.8,2023-05-22 14:08:53
10575,1514,Challenging projects,1.9,2023-04-24 14:08:53
10576,34,Remote-friendly,4.2,2025-01-13 14:08:53
10577,1764,Career growth opportunities,1.5,2024-09-08 14:08:53
10578,416,Competitive salary,2.7,2024-07-24 14:08:53
10579,1955,Amazing company culture,1.8,2025-02-08 14:08:53
10580,1921,Good work-life balance,4.7,2024-01-16 14:08:53
10581,1168,Remote-friendly,4.4,2025-01-06 14:08:53
10582,201,Underpaid position,3.3,2023-04-04 14:08:53
10583,13,Underpaid position,4.0,2023-12-10 14:08:53
10584,1654,Challenging projects,4.3,2022-12-30 14:08:53
10585,578,Amazing colleagues,2.1,2023-02-20 14:08:53
10586,252,Fast-paced environment,3.0,2024-10-30 14:08:53
10587,188,Challenging projects,2.1,2024-02-07 14:08:53
10588,1936,Excellent benefits,3.8,2024-05-26 14:08:53
10589,1580,Flexible working hours,1.4,2023-02-06 14:08:53
10590,851,High stress environment,3.5,2023-05-02 14:08:53
10591,53,Excellent benefits,4.0,2024-06-21 14:08:53
10592,250,Flexible working hours,2.4,2023-08-08 14:08:53
10593,922,Excellent benefits,3.3,2024-03-02 14:08:53
10594,1432,Excellent benefits,3.4,2024-11-10 14:08:53
10595,770,Great place to work,4.4,2024-04-17 14:08:53
10596,842,Remote-friendly,4.1,2023-11-07 14:08:53
10597,1171,Competitive salary,4.4,2025-03-29 14:08:53
10598,824,Good work-life balance,3.6,2024-07-23 14:08:53
10599,1986,Innovative environment,2.3,2024-12-13 14:08:53
10600,1373,Flexible working hours,1.1,2024-01-04 14:08:53
10601,52,Excellent benefits,1.6,2023-01-10 14:08:53
10602,897,Supportive team,3.8,2023-01-11 14:08:53
10603,794,Underpaid position,4.4,2024-03-05 14:08:53
10604,1380,Competitive salary,4.5,2023-11-27 14:08:53
10605,424,High stress environment,4.1,2023-12-06 14:08:53
10606,1632,Innovative environment,3.4,2025-02-13 14:08:53
10607,858,Underpaid position,1.5,2024-03-17 14:08:53
10608,995,Career growth opportunities,3.8,2024-08-11 14:08:53
10609,1100,Supportive team,1.5,2025-04-26 14:08:53
10610,1237,Poor management,1.2,2023-07-10 14:08:53
10611,1351,Supportive team,3.4,2025-05-09 14:08:53
10612,1221,Competitive salary,3.5,2024-06-06 14:08:53
10613,1512,Poor management,4.0,2025-01-15 14:08:53
10614,767,Strong leadership,3.2,2023-09-01 14:08:53
10615,939,Remote-friendly,4.7,2024-01-20 14:08:53
10616,254,Underpaid position,4.1,2023-11-09 14:08:53
10617,1440,Innovative environment,3.9,2023-05-03 14:08:53
10618,1330,Learning opportunities,1.7,2024-01-18 14:08:53
10619,1787,Career growth opportunities,4.3,2025-01-11 14:08:53
10620,1961,Amazing colleagues,3.9,2023-09-04 14:08:53
10621,695,Competitive salary,3.1,2025-10-15 14:08:53
10622,199,Toxic workplace,1.2,2025-05-23 14:08:53
10623,1404,Good work-life balance,3.2,2024-03-21 14:08:53
10624,840,Flexible working hours,3.8,2025-09-02 14:08:53
10625,1093,Career growth opportunities,3.6,2024-01-17 14:08:53
10626,1093,Flexible working hours,2.9,2025-05-06 14:08:53
10627,932,Career growth opportunities,2.3,2024-06-18 14:08:53
10628,1729,Underpaid position,2.4,2023-08-28 14:08:53
10629,1040,Competitive salary,3.6,2025-10-13 14:08:53
10630,417,Poor management,1.3,2024-02-08 14:08:53
10631,280,Amazing company culture,3.4,2023-10-07 14:08:53
10632,1786,Underpaid position,1.4,2024-04-08 14:08:53
10633,1648,Limited growth,4.8,2023-12-28 14:08:53
10634,1408,High stress environment,2.2,2025-07-25 14:08:53
10635,554,Great place to work,1.6,2023-04-26 14:08:53
10636,1853,Strong leadership,3.2,2023-08-26 14:08:53
10637,156,Competitive salary,1.0,2023-09-19 14:08:53
10638,424,Limited growth,3.9,2024-04-12 14:08:53
10639,64,Career growth opportunities,4.9,2023-05-15 14:08:53
10640,468,Poor management,4.7,2024-01-16 14:08:53
10641,1350,Amazing company culture,3.6,2022-11-16 14:08:53
10642,72,High stress environment,2.0,2023-01-08 14:08:53
10643,212,Poor management,5.0,2023-08-23 14:08:53
10644,789,Strong leadership,3.3,2023-09-02 14:08:53
10645,1196,Innovative environment,3.6,2024-08-11 14:08:53
10646,70,Supportive team,4.5,2023-05-12 14:08:53
10647,1083,Poor management,3.1,2024-05-30 14:08:53
10648,1031,Amazing colleagues,2.7,2024-09-14 14:08:53
10649,30,High stress environment,4.0,2025-01-26 14:08:53
10650,1056,Flexible working hours,1.1,2024-06-28 14:08:53
10651,812,Strong leadership,3.7,2023-04-08 14:08:53
10652,1668,Great place to work,3.5,2023-04-25 14:08:53
10653,1632,Strong leadership,2.2,2024-06-05 14:08:53
10654,1823,Limited growth,1.9,2024-10-17 14:08:53
10655,1537,Underpaid position,3.9,2023-02-05 14:08:53
